1003.458,357.781,136.530,48.641
1003.325,358.465,137.191,48.342
999.094,358.751,137.397,48.206
997.513,358.540,138.572,48.299
994.108,358.982,139.281,48.198
993.759,358.737,140.334,48.184
990.988,358.394,141.457,47.987
991.899,358.117,140.830,48.783
990.821,358.614,140.725,48.145
988.873,358.368,139.100,47.668
990.685,358.731,139.555,47.633
990.194,358.268,138.574,48.313
989.739,358.522,138.808,47.993
989.655,357.331,138.428,48.346
990.221,357.783,138.797,48.330
988.546,358.740,139.999,47.653
984.145,358.428,141.717,47.828
983.838,358.554,141.927,46.829
981.144,358.898,143.830,46.049
981.517,358.060,143.987,46.128
983.167,356.814,142.454,46.377
983.540,355.908,142.001,46.508
983.743,354.354,141.627,46.806
983.201,353.251,141.904,47.028
980.238,352.858,143.866,47.193
981.124,351.596,143.863,46.664
982.528,350.324,142.555,46.076
984.383,347.697,140.865,45.861
983.896,345.957,142.455,46.183
984.635,345.781,138.961,45.499
985.624,344.769,139.675,45.452
986.769,342.884,140.013,45.784
982.502,340.113,139.782,46.484
983.362,338.489,141.621,47.491
983.296,337.708,141.409,47.930
982.432,337.802,141.661,47.778
982.131,337.626,141.882,47.758
982.083,336.139,142.457,48.464
981.369,336.195,142.708,48.339
982.716,335.904,143.578,47.445
984.807,336.139,145.189,46.754
984.574,336.290,145.569,46.249
984.294,336.291,145.791,45.685
985.227,334.777,145.647,45.811
986.037,333.556,147.577,45.393
984.824,331.892,150.118,45.582
983.565,331.239,154.903,45.410
979.907,330.704,156.936,45.651
972.618,329.791,162.490,45.453
970.312,329.252,170.657,45.542
966.958,329.197,172.410,46.103
966.764,329.565,182.576,45.989
963.464,329.729,182.509,45.957
959.075,329.662,188.074,45.939
956.434,330.051,192.652,45.830
954.559,330.154,198.635,45.539
952.347,329.944,201.403,44.826
950.880,329.955,206.653,44.545
950.675,328.898,204.831,44.138
950.752,329.241,207.100,43.779
950.231,329.535,205.510,43.417
950.329,329.448,198.450,42.883
952.156,329.922,201.264,42.857
951.212,329.625,199.092,42.814
953.300,328.973,197.549,42.672
952.235,329.747,198.572,42.454
952.713,329.724,199.050,42.099
952.696,329.148,199.416,42.066
953.234,328.216,199.967,41.995
954.198,327.617,196.733,41.411
953.057,326.751,198.133,41.950
953.410,326.807,197.448,42.003
954.473,326.820,198.208,42.252
956.547,326.213,195.437,42.101
958.331,324.981,193.295,42.486
958.821,323.329,192.005,43.795
958.375,323.367,194.062,43.921
957.826,323.240,194.962,44.147
959.744,322.417,194.781,44.440
961.330,322.558,194.803,44.330
960.882,322.006,194.361,44.750
962.331,321.228,196.568,45.107
963.649,320.167,195.918,44.944
961.172,319.466,196.364,45.303
961.074,318.490,198.025,45.589
961.669,316.794,195.224,46.544
961.548,315.602,195.207,46.899
961.489,315.267,196.190,47.523
961.976,314.976,196.968,47.561
962.419,315.049,195.745,48.051
962.414,314.940,198.479,47.855
959.611,314.617,199.838,47.843
960.039,314.291,200.673,48.116
960.271,315.103,195.824,48.218
962.453,314.792,198.470,48.426
962.195,313.864,196.811,48.963
963.339,313.749,201.090,48.562
961.362,313.352,197.735,49.139
963.700,312.513,199.187,49.343
965.182,312.392,199.794,49.821
963.680,312.558,201.079,49.991
963.131,311.910,201.750,50.812
961.957,311.982,203.934,51.297
961.832,312.333,204.295,51.245
958.570,312.586,206.313,51.660
958.252,312.660,208.444,52.228
957.916,313.619,210.922,52.353
956.881,313.486,212.407,52.773
953.824,314.948,215.521,52.894
957.063,313.944,211.793,52.974
955.828,314.919,216.299,52.802
956.776,314.746,214.744,53.267
955.307,315.363,216.098,53.235
956.275,315.310,216.004,53.286
954.793,315.468,217.069,52.748
952.966,315.869,218.927,52.805
951.455,316.183,221.016,52.781
948.266,316.644,225.021,52.791
948.630,317.162,226.137,52.422
948.313,317.778,225.630,51.960
950.207,318.041,227.039,52.122
952.265,317.815,224.077,52.332
948.574,318.063,227.133,52.180
946.508,318.234,230.855,52.201
943.103,318.055,232.666,52.477
943.963,318.141,227.690,52.427
942.128,318.211,227.590,52.753
942.955,318.544,230.037,52.953
940.046,318.872,230.409,53.013
939.582,319.008,232.946,53.935
936.541,319.239,230.465,54.765
940.334,318.872,233.581,55.307
937.257,318.848,229.216,54.901
931.223,319.810,237.804,55.938
930.146,319.009,236.351,56.292
925.958,318.954,239.343,56.697
923.047,318.731,239.793,57.196
919.787,318.815,242.933,57.424
913.626,318.905,245.888,57.644
910.006,318.619,248.449,58.047
907.757,318.518,249.116,58.613
906.962,318.286,249.921,59.101
907.295,318.492,250.589,59.692
905.663,318.068,250.671,59.626
903.417,318.469,253.188,59.570
900.804,318.872,254.665,59.273
901.622,319.042,253.836,59.484
902.129,318.619,250.805,59.959
900.382,317.421,246.150,59.736
898.570,317.287,246.301,60.110
895.149,316.926,248.760,60.465
893.940,315.823,248.874,60.377
891.972,316.443,249.322,61.518
890.701,316.017,250.127,62.698
888.623,316.148,250.903,63.366
885.763,316.186,252.760,63.726
885.179,316.789,255.070,63.975
888.432,318.564,254.550,63.773
897.491,319.869,249.751,63.248
904.688,321.264,240.236,61.599
908.653,321.314,225.490,61.594
913.847,322.214,215.446,61.724
916.168,323.414,210.198,60.814
917.083,323.649,202.829,59.941
919.990,323.466,194.271,59.297
926.805,323.713,182.120,59.534
935.073,323.575,167.622,58.817
943.390,324.917,157.987,58.163
946.325,326.507,149.774,56.148
946.191,328.104,143.506,53.379
941.077,328.038,138.520,51.899
937.902,328.664,134.971,51.005
933.251,328.772,134.529,50.710
934.877,328.164,133.001,50.228
927.996,327.339,133.800,50.386
925.930,328.619,134.095,49.674
920.872,329.398,134.583,48.770
915.730,329.133,136.716,48.481
912.673,328.130,133.284,48.441
914.835,326.797,133.307,49.124
910.496,327.465,134.465,49.007
907.088,327.263,131.961,48.682
904.525,326.754,132.791,48.938
900.043,325.465,134.215,49.223
899.583,324.356,131.056,49.809
899.876,324.141,132.648,49.903
893.897,324.157,132.719,49.154
891.630,323.407,132.233,49.244
889.355,321.873,132.190,49.866
887.405,321.519,129.759,49.371
883.899,320.729,132.350,49.844
883.501,320.033,134.103,50.354
882.106,320.476,132.805,50.513
879.367,320.635,133.178,49.869
876.848,320.900,133.032,49.795
875.284,321.933,133.898,48.773
874.422,320.650,131.255,48.790
875.646,320.107,131.215,49.296
871.754,320.404,131.840,49.069
870.213,320.019,130.266,48.939
868.668,319.652,130.590,49.087
866.515,320.148,129.729,48.566
865.729,319.443,131.225,48.430
865.598,319.205,129.978,49.191
865.665,317.846,129.659,49.716
865.751,316.650,130.237,50.999
867.277,315.825,129.892,51.746
866.292,316.252,129.674,50.764
866.640,315.060,129.850,51.498
867.628,316.609,130.675,51.811
865.804,316.801,130.868,51.440
866.078,317.641,131.732,50.998
865.252,317.862,131.067,50.828
866.674,317.518,131.300,51.351
863.861,317.464,131.485,50.477
866.561,316.336,129.899,51.737
864.901,317.720,131.126,51.866
862.610,317.918,131.759,50.426
864.682,317.178,131.055,51.628
863.038,317.743,131.441,51.358
863.113,317.790,131.552,51.286
864.761,319.419,126.808,49.220
863.318,318.645,129.662,50.124
863.398,318.834,129.948,50.776
860.726,319.738,129.758,50.375
862.665,318.681,129.559,50.607
858.801,318.960,130.820,50.295
861.553,317.922,130.654,50.764
859.479,318.024,130.336,51.623
858.861,317.927,131.510,51.349
859.306,317.357,128.610,51.898
859.298,318.066,129.366,51.974
858.309,318.582,129.981,51.150
858.674,318.293,130.564,51.294
855.223,318.561,130.799,51.021
854.924,317.671,130.842,51.282
855.332,317.216,131.279,51.453
855.482,316.975,130.592,51.102
853.056,317.483,131.260,50.763
855.607,316.178,131.292,51.514
851.771,316.154,133.284,51.301
854.009,316.021,131.772,51.801
853.188,314.607,132.485,52.352
850.959,315.588,132.253,52.429
851.539,314.908,132.079,52.668
850.412,313.356,133.140,53.373
848.174,314.275,132.323,53.215
850.365,313.956,132.415,52.595
848.671,313.263,132.209,53.093
846.524,313.287,132.000,52.974
845.166,312.307,131.091,53.128
846.777,311.935,131.950,53.364
844.905,311.929,132.157,53.070
844.126,312.321,128.430,51.608
841.960,311.580,129.226,51.353
840.437,310.672,129.898,51.760
836.841,310.363,130.865,52.425
837.654,310.637,132.293,52.769
835.855,309.630,131.511,52.874
835.134,309.705,131.333,51.698
833.406,308.716,130.963,51.503
831.027,307.465,131.557,52.023
831.936,307.285,132.362,52.366
831.456,306.253,132.430,52.589
829.699,306.820,131.604,52.330
828.978,306.438,132.960,52.013
828.617,306.353,133.171,51.986
828.916,306.340,133.104,51.316
826.416,305.214,134.544,51.653
826.403,305.803,133.864,50.790
827.491,305.780,133.950,50.772
826.546,305.031,133.402,50.614
827.183,305.284,132.603,50.373
826.921,306.048,133.482,49.648
826.751,305.877,133.892,49.286
827.187,305.988,135.196,49.708
826.343,305.459,134.170,49.412
823.467,304.639,133.031,50.664
823.126,306.228,133.336,50.178
823.374,305.788,133.647,50.644
823.214,306.874,132.784,50.620
821.325,308.109,133.404,50.494
819.279,307.355,134.648,50.534
817.811,306.832,133.997,51.191
818.071,307.665,132.176,50.904
816.012,310.245,128.781,49.534
812.029,309.809,130.754,50.406
811.511,310.677,130.340,50.334
808.877,311.120,131.225,50.474
806.146,312.122,129.878,50.630
804.214,312.700,130.682,51.260
800.681,312.801,131.611,51.595
798.018,313.851,132.122,51.805
797.565,314.123,133.272,51.495
797.624,315.395,132.410,51.508
794.376,316.633,133.122,51.353
792.871,319.006,131.440,50.975
790.570,321.776,133.443,50.624
788.237,323.471,133.211,50.727
786.907,324.350,133.935,50.188
786.976,326.067,133.323,50.271
784.618,327.347,132.445,49.931
782.010,328.839,134.136,50.343
781.265,331.361,131.958,49.940
779.501,333.751,133.710,50.010
779.649,333.403,131.475,50.850
777.367,334.696,133.432,50.488
775.965,335.740,133.209,50.996
774.115,339.127,134.087,50.872
770.715,341.966,134.257,49.548
769.792,342.439,131.370,50.628
770.132,342.275,132.932,51.180
766.720,345.117,132.897,51.084
764.760,346.116,133.979,50.798
764.967,347.653,133.887,50.286
761.835,349.121,133.647,50.128
760.106,350.216,134.033,50.403
761.166,351.324,130.866,49.489
760.426,352.059,129.819,49.994
759.828,352.668,129.784,50.207
758.629,353.476,131.374,51.252
754.618,355.384,132.317,49.902
753.407,356.865,132.841,50.607
754.818,357.313,132.929,50.820
751.707,357.859,134.008,50.492
751.610,359.275,132.363,50.398
749.947,360.049,132.781,51.091
749.259,360.942,133.054,51.160
746.800,362.051,133.357,51.184
747.232,361.854,134.524,51.448
743.762,363.630,135.339,50.860
743.291,364.560,134.011,51.188
740.974,365.366,134.798,51.178
739.677,366.149,134.336,52.123
736.771,368.112,133.505,51.593
738.066,367.778,134.815,51.641
736.941,367.805,132.402,52.216
736.940,368.635,133.931,52.150
737.029,368.960,133.933,52.254
735.919,369.549,135.035,52.838
735.356,369.637,134.515,52.931
734.861,369.792,134.766,52.898
735.467,369.379,135.405,53.326
734.618,370.400,136.223,53.202
734.688,369.995,135.899,53.325
